b'1D8AMdg7WanBUUegrzjdmWgU74mmPKTWMF',b'3'
b'1APn6NLaUUHR2w1iXYEMzeTcx3DpP4C3V6',b'1'
b'1DfWQxADhoYis5fsZj8vWdbhMe3MHv7cn6',b'3'
b'1MpGEnMea1SnG75XgNfqFdwud6w2kfUt7g',b'0'
b'1PNLrqwnDFno1fNitmYTzWoeXagii9Z2k8',b'3'
b'1PigCmSicVQjeAijwmiGf5TsAQsubLmAth',b'1'
b'1HgvowkPg1TXF7a8GwyR12eQc6CA1AYnBF',b'5'
b'1Fw5EtNFsLBhyQsYi8EUcGo5hGtGhfnR8f',b'3'
b'1HNppSTDswfmfHj5hqTQMKW4x76K2njCag',b'75'
b'1D651kzszthXXK7RdhwMYZ56a3qWeHGRWC',b'11'
b'1ACSP3vc2S5NHRFcoteGFDDS32rsFyByg4',b'1'
b'16m9KfmciiH2Mfco24iWW5zesKy4oN8UHM',b'1'
b'1DBYNDxfwwboWoYQAB7AiCt7WBpxZedpLt',b'-1'
b'1NCLP5cCrYMXEwPKwQwUArkqTWrdZSyxLG',b'1'
b'15rqWE4mYsUAHHvVewKdcJrgoSAtwrjKr2',b'1'
b'1MyazGXpfzKmyKPYdHT5Cw7JQr6rz5kynq',b'54'
b'1CXZjtiH1eSs5mtddhGhK7wQUAivXut4mt',b'1'
b'1KEtqA6qDQdoKCRoikMx18vznqtVs9uTYG',b'-9'
b'18r9Emgv1Nz71Ftqmn4UzmBBiZWyTb8RZa',b'6'
b'1CmmvQwp4hVMM4ra1JbK6wjtJdqkYNXyxB',b'1'
b'1PWQxAxBzXo9frHrLD2nmohxn8kPN2PShM',b'1'
b'1LZnhCCep576bZnbogm8JBjgeS3PSTTWTP',b'7'
b'1GKUtLdjJXwTXbRKBRMDAfKoBREk1LgbpT',b'2'
b'1HLTEau7gwitTVEbxeJmUtPUcQJrgc4Ep1',b'1'
b'18WzfajWwE1pRfGRHHtwNz8bqdcPsD5zYR',b'1'
b'1FiXx5t3tYokh28WfPNgTQxKgnH96wiQba',b'3'
b'1927oaHjd6QKyFUWGRnx3sMWSmktrDdzto',b'61'
b'1LoLogND8pKyu9hiJXKX57jbfpunVa8EyL',b'1'
b'159yiMsjNPdQEhZptjgFnJTLxkuWBHCo11',b'11'
b'194cvghyXhBTD9D7aRzk7XxxNCtWxtoaDj',b'6'
b'1EpKQkzgFZba82VjnzT2cgoPSQPutyEXaX',b'-21'
b'1HNCFDRgNozwodgt23D4WPP6h83XR3QFJv',b'3'
b'1ARh1bJtHHwFT8ztz9ZtsqvDX5xPktKzjw',b'-9'
b'1JTfqri5BddnEFhvPzDaiJiw78bkYvtM3c',b'2'
b'1KKr95f52FiDZY655J3dQAgNazsyRa3uyK',b'4'
b'199tjskvmsbPQskvZb6tFSMnayPT191TZh',b'31'
b'1BHiGJa2W6TgyAiqJnjtb6eKevqqbgqsTN',b'11'
b'1VESCU4YLvNYhmTsJRgFKKn3bLFeeWtJm',b'-10'
b'12MgSHA8nhEews5Z9nK3R2NbqY7VtR2cBR',b'4'
b'18eyLJkQHdai4G2mLfmZV528YKVYPruJ5o',b'2'
b'1FMoi892mZKFXd88jYJFhRDGe2gvGUXDfy',b'51'
b'1AuS36j4s5Mb3frNjx5TawQ23JtgWfZ2EF',b'2'
b'1ByQxD4cBgBgox7cCJmKqJ2dKd4S3CTL6',b'-10'
b'18LJd1mis6J7UhgBnudgc7tbAMXPs3uKDF',b'2'
b'1EwKvvRsUzHcPoLidxcZ611hGwYFTJVWUj',b'1'
b'1A9gMp48yJQqHEFXoDBsFDE5Q18TrTa7qP',b'1'
b'1Grape3vHQNUR2iPQX2SyGurfsF2HKvRF9',b'8'
b'14hnHBKDNH46QjnDamm3JQfQR1t6EsDity',b'-29'
b'1JfcLpNTmzQBYTUzAyo5z75T7use3vaKpU',b'1'
b'1HrFLU95ovfHAtggPWELXdiahakYaDH4hy',b'34'
b'1PFQsEYJV6KGrG7ohZnH1xAegwf6d2DXA5',b'-7'
b'1Ha2VqeiSTL7q542PsejaumBkYPz1dBuS5',b'-130'
b'1MYnzGvaCDci9Lb8sBmL3FecHTbbvgLHhF',b'15'
b'1Co8xTsJxTpV5cMMEEm87baKyhNmMtpj5y',b'16'
b'13uiruddAni6Mk7hRb9KFFSLs8dEzmmxCd',b'18'
b'1EkRbE33yCDAiT2AeH97sxVofKDVsZN5fc',b'6'
b'15zALsvd3pofmaETib8toWix6P8e5Gc131',b'-10'
b'14pRfYRoJdW1Pa72S1vhvf1pthQZqxSveJ',b'-15'
b'16PHrFaaNGWiPE6uHpaRAmCRBE8cBpvSTF',b'1'
b'1KgdhzEzFybHqkLrC5euvEwYJQGcbHk7A4',b'2'
b'1bonks8fbcN5iyt1o42HqAFiPDCgRKVMw',b'1'
b'1KYnfGVk73gPFa5rgTzReKMTNd7FnGN8jL',b'1'
b'1CRmE1xhexUPqauk7CZnTakYNeyfy4weBM',b'2'
b'12VkRRrXJ5w5sY38vqa6eeAFZtRUDpGjzb',b'1'
b'1Mbqkq2MhkyfNpJARY7oV8rLcxJGBBT2Po',b'3'
b'18c6P5PX2KFzNRVD68hp469NhQmRM1WUTH',b'1'
b'173G3S7DkzcHsawq2FKVGSNvJypBX8fmWs',b'3'
b'1JTR2PRQNYGPmrCM3sxxZZwgsoftc7j6kF',b'1'
b'13zXRskjtyN15L8GpYX96pJBxdEjY7vuyA',b'1'
b'1LcoM77jgj932wx5oEjLyK3enUMehJ9zDV',b'1'
b'13rZGrGAMu7cjQZrUGcLYJUmaYfJ4MBpQo',b'1'
b'1zb9gcvg64X4WoDeKiCJfgc2uPxdEAFmV',b'3'
b'1ChSyACfPE9XjKwiVFFG5nzpch4AcAUJVb',b'1'
b'1EmZUQGxaXfQoTa3Y4qGW3VhMsbFwRkH3E',b'6'
b'1WckBkTRe9kHrY4EwEpQ2shTqJNDdz3yz',b'-15'
b'12YMeH317K2Qjon77mhe9topnSDWCebh7y',b'-144'
b'1C4sBU57PmWR1ftY5G84VDK6tyXLcX7MuL',b'-1'
b'1NW53xKYnJYMvPaQzL8FUbU7B92x7sHSbc',b'1'
b'18YizHAtiPxjwyoMC1xyLy4HH2Twqobaph',b'1'
b'19UR9zp35cBupBxvXjQnmS9SM3HqSLjaDo',b'-17'
b'156vWCq9HdEFNK1xuGKSNsPkMDfAx89Xym',b'-2'
b'1A6dNCZuZj9UzJXUmmt7J2TL8xp2KapJJ9',b'-147'
b'1DfNj5XL8QpX4hPzbadkaV4Z28oBvSa3Dq',b'4'
b'1BC8TtPNu52H7yq1X4pex6KE2iqZjALJ7v',b'3'
b'1B59CsPkGyqy1nRUSpxGf45uRPkW6Ht7io',b'1'
b'1Nv9PM3HyUVrHyaViAMzxkUrkuDAKnfcEa',b'-5'
b'1MGDnzNGPe6yxwcgXyWuhn6QKWT9WYA3JY',b'-30'
b'17Z2iGUz2Yj7iRmfmQ1cNw99ftjCZw45y1',b'1'
b'1gburgdu9DB2AekAvP7PaDZU7fcWbBsxM',b'1'
b'19jh4CbMPfsiXzEEUdvEYPoXcTshSBXPr9',b'2'
b'1KHZKkjGh3zEAtSX8cr6jVN4D72KAKqTGu',b'-2'
b'1Eq9kyE4YzWK6LNWCcN3yKK94LKwY7L5SQ',b'38'
b'1BDwTXrrmCgHzcevmkWV4VaZRuDsHcdMQC',b'1'
b'1E7FYiUFvTchbqdPqkaefr6BwUSojcp81f',b'5'
b'15CfNK5nBr8DEWrNywApaZJkC4yD1mzaB9',b'20'
b'1Gre17Tyv7RLuF4LugzDcCb4nBRTaSGJPQ',b'1'
b'163RPZLYjFaoFNjvYE9YTe2U3rNBeAA6kt',b'-4'
b'13iq97hbByqZtrX5kUmS9uUFr817MugfTJ',b'7'
b'19hJcuZUDBYHg8gXpyLFHjj4SGG9ZyBDhg',b'-11'
b'1GeB8nwdHu5ykF8CZf8xQ7gQiUQrycyq4S',b'4'
b'1P23cT2BGL7Bv6RtpXcgsYRL2y6ko3wu8a',b'3'
b'1AYjdSmPMb8vzfzwGrZFACiKRG7LFr4uFz',b'2'
b'15SRXttn6M4Tvvha1vyUu6XHKujpaHbXN7',b'1'
b'1JiRH2Y9sTBk5CrnX2GCWK6vgCUbNk8jNz',b'4'
b'1LLhqc2bGvUkKuNsCfprVaiaoghua6YZS2',b'6'
b'1DMhjnsfRLxhddHTqViaLrPRicrEeEoEr5',b'11'
b'162MynnwMesTVxfSShMipvxv1EyL9yVzhw',b'1'
b'15AQmdCnUgNLSGahpob3E73pViSqkcRubp',b'2'
b'18D5TqmFSVT5eeEqMYWpishCsPbYWAB1SX',b'1'
b'19CrjtuHzBB69tD8iQWoG5knSfdvdTXAY8',b'4'
b'1KcbLDWwgVHWF3FGTZzgxjrLXoctoKNwd8',b'-19'
b'17e3W4wkEh2svtHxW66jhoTRCanRqXXf41',b'17'
b'1G1uWDQSExTQXib153kpfiMtixtY4quAxV',b'-10'
b'1otcfAMt9iLVqTMYtJZedEppMVkdiQEWK',b'2'
b'1PDaeP54stGD9uW1diy2VSq2uv9GNU22YZ',b'1'
b'1BaMCeuL4RB8kjZWenThB374vYQW5TbJMj',b'-10'
b'14guXiyDaE4MGe5KHqdJczGWys5UELX2JQ',b'2'
b'1EHg59SMBp6w2MPws9TSv7ZJbzeK1yTa57',b'1'
b'1w2nyrpvpQo3UnroZudnAUXnjpWcU4fmV',b'4'
b'1C7Y1vopeDLoKoTERkFtEp942zfDf9xK2w',b'16'
b'1PC5F2DRMBSnM2qWui7Kzv5MYenRWSechH',b'16'
b'1deckerPa2mnrGNhgZTPy6MnbKcQSsYMB',b'2'
b'14xzNn71VVfrohawvTG7cyUBYEWxfqKibD',b'1'
b'1B8wDAY1VpYarG4KEf9kVCj3anBTawHjRq',b'8'
b'13gyDqfYhrBE2EArKQcPQt7qtUcd12fV2t',b'2'
b'1AbD8WQ2F3MJBmsjudmj7Hot2cbmoTdLEq',b'1'
b'12PCR3BTHavfx5N8XSHkKt96ssk894N8gG',b'39'
b'14vMS7rXi7ygBnSyxDYE4jMfZ5AKF8r1KX',b'14'
b'1MW8wWpW2hTEnP2MVGY91DQbvH3rK5pNXC',b'1'
b'1LkdNKsnV5xYxm1AGDfDiytGkoLpNcPu1z',b'8'
b'13qBuF7JEALzWuiepY7ZdeavuQTXuyHxiC',b'5'
b'1ECQFtUYHHxFq9ocMinZ8iJxoXhX8wePpg',b'1'
b'16qXkHJTMHCz1d7YKAn9nGw7PRFY8aVuRA',b'7'
b'1DDBUFxU1nZsBmnQXNN9x7wkuhhEvvpRzv',b'4'
b'14fBdGAiHEgFXYWu3Qhx89Eg6o5DMrDUG4',b'-10'
b'14QvTg7cTfbh8Sa8PYVqgGoxwWBhQhb1aa',b'1'
b'1G3R6eo4PYM3ZHRyKJofqo9ZJwRswzk3PR',b'1'
b'1GHVzynnmNgGeK25AicohBNYk1v9pfzhDS',b'6'
b'1BCYYYqaeKWfybcJHq7tZ3NwpGsZNFEoJB',b'1'
b'1BgUt5hjFRyjA3wFjMprTjDgMcLePBzqSt',b'1'
b'1HYVaz2zhH9zWjRhF1RHkv7yihe12G4jJ3',b'1'
b'1EEU6SgfjdmNLtptnMdALgbfCeW7XSTarM',b'14'
b'1JALLENn5SAy4F6kgFUnCjP3DNE8NPS1B6',b'2'
b'1CDLB5cL5gDRoENoo7QwzPjWbPrnbTxyNx',b'-11'
b'12H9YTTS2cxtTphVromSJtPkM2h3sra1wP',b'3'
b'129drXczN6yYewywrjpq5qxBf68MTXzVsa',b'1'
b'1Juv65wuxxkg8LmvfbctJctNWaqBznLrfc',b'-10'
b'1HdW8G8fEThUZ423yxesHeg4GZiQ2jbtoR',b'2'
b'1MrMxJGtLYDpNbSgNmVmLCbYQqA2iQ8VDJ',b'1'
b'176sFYRGoRGqgsdZ6RUpWnbyuG65Y8ZCnz',b'3'
b'13j42VpqkGB1Qc3BQbx9tv3E7KgpENj3QR',b'-1'
b'1DFWzk5FuhCHLdFaBnfhApL1r6fQkMRNvC',b'1'
b'1FgrXmiZiKwP15kWpeac3oCSs6sxkqN3FJ',b'1'
b'17W8PxZ9eW9cp7jXdBJ4tcVwFB9rSoz6mf',b'7'
b'1BjEp7xdP5ZvXeNM8UfWZpc97LLdVxMYcM',b'1'
b'1DMbnfxtx23vyMMq2BPZ9bjQfa5ub93am1',b'1'
b'1FJMwpeLLJju9nKBxwttzgo7PHMUa8b33D',b'4'
b'1GCCRub5GskJecCHVdd3wjA7uYRgo34Yfr',b'3'
b'155syuhxDe8MHB8jpD5G6bjcmN7ESd2ACt',b'4'
b'12UMVpptiPfnhR5Apsg3JRHZHGXNs2srTB',b'1'
b'1KMs47mFMHPDHwYADnm1LKyANK7o84H76S',b'12'
b'15RdbWJ4rTT9bLGmxqx1j1bcnCuH1f9nZz',b'1'
b'1H9SCjfmUn5z1hmK4VotdGtDPGjUN5uzZH',b'-28'
b'1MXYKeZp5wZmd1KCuKVt5yKmRDaX5caxBn',b'9'
b'1CVxjdL9UqVg1H5bDrCZHUCKeeFzSPX4Kc',b'5'
b'1Nej2R8uSTDAGsVkFGukpKMusG679fQ44b',b'2'
b'1GryprQv9CS76rZsARFE1WDsmDD4kj8Ptv',b'-138'
b'15Shvpsv3vD1T2opWAFX3fmQHEZapVcwrS',b'-9'
b'12Wr31BZQ9BMh9obVb7C6LYmDuYxwChdAN',b'1'
b'1EUd721EHmKPWrpXe2ypoYbbZfBzmUpKJ5',b'-143'
b'1MCoC7727MpPRC8Hc82uVyR2XQfWBzo9pW',b'1'
b'1LC2RCN4mVJpFZU16KhvDpAVsAu9keAf9T',b'1'
b'1Ao1cjsnbA3ogSHSoL5hkSNbuCAJNaHDdv',b'1'
b'15TncZKz358pha6L8v2v8NnoqKvhq6QZEf',b'3'
b'14CredJ1qdULWEmPbbPgibdpALFA58gkAG',b'-2'
b'198NoEPmezjjc4SRm2UzAQxdNHRahYjxCn',b'1'
b'1AzrAKwUjRuDef9zq2LjQm3juCrfzAxjuC',b'13'
b'1Khpsj7ysRwihgs7EpPjt8D8ZZDGab8iXU',b'6'
b'161jX4iton21PfZFykZBL2wNsuyPqCqSqo',b'1'
b'1HaNMjan4creRNUTezeWQGwGipkuGktyPh',b'6'
b'1GbQ8sc4GocEobSL6j2gdHMLPn5fzSuMdR',b'3'
b'16hmG4wr5icVKF89cqYojbQXRb41izpPSh',b'1'
b'1HjQdVanAwaGfw8PMn3yqoW2SkSfi8WSLL',b'4'
b'1C8BK8KjTAUZmyfupNTcYNN9U6LWwwYXSE',b'1'
b'1Aw9rgppqPA6JA7yMmAKKiqEtjgEfd6AyQ',b'5'
b'1FHmvJee6GRJqfWUAg7Gib9aypBPkZmer6',b'4'
b'1G9gZokKjYfG8saeMutcyDDnjSfkm1xaE9',b'1'
b'17Lze2bMMgN86Yf7r6aqcvTfbrUUty6yJP',b'2'
b'1Dof8C8dfhKsLtmtRenVphoH1qhLsMM1hZ',b'1'
b'173saP4ouJyz3vaGaLHuzvzritKYBDS3LN',b'-5'
b'1NKS7bgru9ETYozTR3zoRymFzNruhtVib8',b'12'
b'1PPGVewtgGCfah4AJKHAAuHLLb9ozuJkBi',b'-5'
b'1ABrRekzsVHuBfhUKfRpGvQFxqtVaNUTHL',b'16'
b'1N3pphJSzQpQr5cBg1p3zTs2KQUJj1Pux3',b'1'
b'1JCQ5jsF3d9Jyo8yn4ZawKkv8H55byfGqU',b'1'
b'1JWqZTzWRvrb9VXqw2QLCG4eRGRzPL5L9F',b'2'
b'1A7eBvEjx4kncHWcMQPzvtcipg9kFk7mSw',b'1'
b'1BhQYKbu7ZvpKkpS8YCfqKcnsdQuHHuz6h',b'1'
b'1FjD6krC9sXhr9vCnFeFZUdUwUuYVN1mur',b'-9'
b'131CKqgqS3wfmrtsYpEiNRdeRbPR3cvQHU',b'2'
b'1CiBiYKDw2frdMSq1ZmN13SmmTb91h3H3P',b'39'
b'13wvJyWu2mn2r2BbXrXoaC8UBQ7wi96UZz',b'-1'
b'1Le3LXQPc9nbKvDTDm1JBeP5inhaUAN66j',b'1'
b'1PGSruNAPdBFXAWxWb6koceQyf81uz3avE',b'1'
b'1Hq3fsF2n8fpYb1wFVCgPYfVrSBschuR5Q',b'-1'
b'19KeZhZVGczH34jJKAo5YT8ADBinXwZ7yN',b'-40'
b'1GidXJdCVwctyiMfvBtSForUftF9C8urQr',b'-35'
b'1HmBpvupZrmufoVaXb5bZX9yFjhN73AkH3',b'1'
b'1LXUkHjwCsyaEHEvYBnsJQJ9V78sSm7Xie',b'1'
b'14HetqXjiKqwggUYFHT7UMwgdNJSQ2CoW4',b'10'
b'1HauPsHckiHWikBw59QoSxNV5xAy9a4xwi',b'1'
b'1FG9rff1vFqJJYVdFzdB1bSQTW1NScvN7y',b'51'
b'1Cqu4KESBcxDi1Nfue2w9Qbm3vZSYybpRK',b'6'
b'1JdQr6HwJxJEhpCyYug4WrmUhFhiSDzrVq',b'5'
b'13uXUxWfzk3g2tMgFdqSM45Sg312kMnt6K',b'22'
b'1MhGwBk6EDiA8sFvRMMqgCfU8QjxRDWsfP',b'1'
b'1B45cg6ZhdmnBUzTrME6oaDeB35eHLGRd1',b'-19'
b'1FZ8QFZhXf3ALb1RGmhmXLwg9ExrPtfCEs',b'-1'
b'1w1nH4VNcjdXDoTemPGfatC9ED8UcGvRB',b'1'
b'16HGrW5JByFiPRsnev9AW4fxpPJiv9ankN',b'1'
b'18NnN9gmk6UZ44QpXNBCJaPBjGNhHKfBou',b'-13'
b'1KZhkVFuSxS4JYxLfztPZpYifoqciZ9Z6g',b'9'
b'1PcuhrYd4qETkh4Cz5CLnE6JBFxMdzTjSt',b'-3'
b'14MQvsfyrfAAfWBkarREitnGfogJjRWPyy',b'1'
b'1J4X7VFxUsDPDKLefyfJJFXyvCzdLrRPXy',b'1'
b'1J7dgEMVHRUxgShF4xfeSFQBtv2SiUWVFa',b'1'
b'16zTzaXYNpEJDKFpKMnap8PH6BUcR9Qj2P',b'1'
b'15a4dTQZGKD13pcKmgRnFpiv1mP5NuDzhW',b'6'
b'1GrUvfokJXNcE8D3cjoMrExuVpBhceve4J',b'1'
b'1B6TsgvwB1rXW3AxYrbs4CmdcoAweDYEKW',b'2'
b'1Q251RXTMwWf9zLG4nyG49YSmRapQCqgas',b'1'
b'14Ckwh8ETEeXTgxbZJPPjJZZpWac6MgHP5',b'2'
b'13ETJ54aJ7DrvduXg8EapaC7N9PdxEX2sx',b'1'
b'1JiTF7c1wCzmV75WwNvjT3jHCN7RJx4Syd',b'1'
b'1Gxvb4ZkjJuHWcWf4BkDFLT9QCcL3nc8Ji',b'12'
b'1Ma9b9vNiNvXiRc6DYfPMmWTYvovrXSZNS',b'17'
b'1MC35TFfVkEFvw91Cj7yeJAKs4UB5jhRT7',b'5'
b'1HA8ouwksgnS8g74KazHfDPfE6ocjG9Zru',b'2'
b'1M8uQ1F8uuQ7ETWyuNoU2ghVbXaK7mttSu',b'3'
b'167ZSRpLhbfxpsgpa4cWMYTSkwa9eEhoX2',b'-2'
b'1LxxCu1bKvcyjrnxuNtdzQGYFhbMmJ962r',b'-2'
b'18yNJxeNth5Ty7RnNzwbBD7qrwvAfHiVjh',b'1'
b'1CZhX5LXALuGeYS5jxH79maza3KGkyfk1x',b'1'
b'1Namjies9JeJ4ugCzjkAj6dbaWrtjAFKCk',b'1'
b'19tn9xjmuKqCSqLTmgEHVHywyhbEMBMs4J',b'1'
b'1LJFFEsyFtkMWyVkcqkTQdc2CTKMu2zQj5',b'4'
b'17qofYH87QEqAEgiX6e3dpzrpeZe53825Y',b'1'
b'15itJQHx6XSsruc3sNkLyDExXVErTGb2n1',b'2'
b'1HioXA62GRtvvxFcjiDx7iTkGgMbMjHR1i',b'1'
b'1Fmkt6CYms78KRfYdss7jFqdf2D9b3MvAY',b'2'
b'164E9gVwoSELqB7Nbft6QkUe3nPURBXZ9f',b'3'
b'1MZ7ZkBy9xHygUg9nwT3ERxywhmrUJUHxN',b'-12'
b'1JVH958kJEhRBVMYGYffh3ekc6g3Quogd8',b'1'
b'1MtAf9Rrf1T4QFkKYPBNrJkNGt9a9LC7RZ',b'-9'
b'1A3Ma6DwbTZYR914PdfgpCUVP5bWdEp8te',b'2'
b'17cNikb1mzPtf5FA1WxmuVu6E91MvxUTEz',b'2'
b'1H6KktngKM82XC3r5DFfFD7kREGYYsivUd',b'1'
b'12caDGEnVhPwPheYW2FhVynmdaXj4xC9iw',b'5'
b'1F55fuhTkpFqwmpbmjwDNbJFXC2gnuK5AX',b'11'
b'1KuhzTR9JnHFZyNPavc2AbcwCoGPKikw2',b'4'
b'1BW91k1m1y2FEtiFpmw6TUSQgBpatfw7B3',b'1'
b'1Q8WcWTskjn1zMXPw7i77KTuWGvw34pSxJ',b'3'
b'16Hk1LZMfMBNXzRBAiWxrtc2kGomq4YPf1',b'11'
b'1H5QptPENgaTPegXUDvyKKfmagxdJ6E9wh',b'3'
b'1KGWwacbGSwpcqiuEWMzNym56cpMULM3mt',b'-10'
b'1DMRJ4enHXU6xTXJMFuq9MhPUPiVTmzHT7',b'5'
b'1N3caxpG4GvLm7x5yyTqWKv3qjHaah9TmE',b'0'
b'1Exodeusuan8ye2HBvhUvC1hHLgY3EFXLB',b'1'
b'14Asrg7roXxxCYD45Z78Y1LxhWoYVwHtcf',b'3'
b'1G2f7igNqsrNn4J1CGwzykbULFphcmLg2',b'1'
b'1MjDZAWjUfcJFeEbrFJeZwASHrFML5JPF6',b'7'
b'18UYwzwBo6X8TFhHEgqvCko8fr9kLTcgiY',b'-3'
b'1KeHZTtAqbRg3fUYRTCjvbWGTLtScdUNrb',b'-10'
b'1A1swMXP1YV4uSeKRb7BPPmy27U7xgMzoh',b'4'
b'1vXhpZpeDWLmp7vN7k52x3WwRSZK3DT6X',b'1'
b'1KNpBuZFMnxrzPY43LNHeMRJPHvAQUyxuP',b'26'
b'1GRazCon4gDqTh1pMNyh1xHVWnbQEVPfW8',b'3'
b'1HaRDD9eVVL27U5MKGEGe54GDsQN2Nwd8r',b'15'
b'1thLDNSsEJaiU5SqxLf9rpLfSpDEwUgha',b'3'
b'1D5FVB34bg1rn9WbLXzQgqBeckMKjKLWzF',b'-1'
b'1LwzFpxufERqzGXPYMqx7nsxDDjEK1w5NH',b'-10'
b'13EaMZhe1uGBhrwKVUNoEVWmqJnX6seyj6',b'1'
b'1D2sUHV8XErRr5kzpiMXCRmti79LjvPMFL',b'2'
b'16XcXGoca1DqrESAvozJjpUEenTxrHDxLH',b'6'
b'1FhV5d4Az4MLD5sSyRQeGBCmtbhnyQTFd2',b'2'
b'12n1Mrdg6B2ib26XM77zkGvFXLV846GgsA',b'3'
b'1MVgtRDAScY1LqksK71VPFH3yixRwCca12',b'12'
b'1KauSwJQ9whS6ujHxCkpWikNf4wSbVGQ8g',b'1'
b'19nVY86e7BzkMa37VYnGuasiPa5gueQqLU',b'1'
b'1HdzXs1XMsLLtgJwmHXZjN98WZCCzmthRc',b'1'
b'17PoycjA9nuH4snLr5Bz7d1PdWwffKGTqZ',b'1'
b'15x79md1PQJpVv95ye683NrbRJKzWyyYSV',b'3'
b'14a7yiwt1V4B2YVdTrqmRMjaqJcY7oZM1h',b'2'
b'14Z6Lp12jR6QP8L9T62Z5aB5VLvptzLeKs',b'3'
b'185CcoR5MFGLryPPTcTNY7VftWfAfvsbPt',b'0'
b'1FJeLc63YD91NZT9gFjC3dd99RVA2qW3yA',b'4'
b'1AkTV1iJq6qbsoMECBmPARYPVsemPhW4mJ',b'1'
b'1KLcP2MLKxx8CkqzDLMJGCiQ91BfCoUxxK',b'5'
b'1xw6QFuj3jvQ1spfT9H5kqitaByeJjSRB',b'1'
b'1he1osoeoQ9LHFh8ioF7gdWkPoyzfzMUy',b'50'
b'1BPCQJdHt4RPgZZxo5fnbU8UctKdgXN3ip',b'-9'
b'1JustinZDuhp6TETyLraq6XHopfrdPUe9j',b'1'
b'19WeeWbTqpN973c8pf5Buha5GxCH29zMuT',b'3'
b'1Qf2fXXnJgFRKemQs119ZRyP9p7FHQFW1',b'2'
b'1NbTRHr3DfABsLm9oZJdaQtCTpcaiRjJJs',b'1'
b'1CgzVgFe8o5nSAHZgDB8UDjc2ZM1Ff8QiV',b'2'
b'1JP26TTW6QXnG9Hx6aPEXUbVbzS5nmc6wQ',b'-15'
b'1SomguYYsdeBFYv9ujGt1V64PwssXco5z',b'7'
b'1J5hg7oPToC6wvLUTu2zhrM8iTm1LL2fnV',b'1'
b'1CDXkTvasZGKtouJcLFBVSQ4t1LygyLD5q',b'6'
b'12J1AvNDEtao1iQQaUPJRRF3gymraExn4b',b'32'
b'1NoB36vZVCHHZ5Xreg39vcLK3cFbgSxRUP',b'8'
b'1HfXNce5qpFhJo5PNZYsBo6gM2Rot1N7QQ',b'20'
b'13gJh2mgymsdKbLurMgDn4s6MmuypBnk4S',b'1'
b'19iNahtjdaW95UttczKQcVAr9PvGsnbof',b'-43'
b'1HUipyXd2ifj3NbRSXtyvhMTCFvAHhakHn',b'0'
b'1Fio5JoE6JVdZ1XUsns5Yqe5L2FjoLj4xg',b'3'
b'1NjdpiCgipBYcTJRoMnc5pLnkHbQx9mbGp',b'-10'
b'1F7JGJkJfZH67wYcDuBaHkYeEH6Eu9Dghw',b'9'
b'14pbntHTA6nPFULrMvB15bHX95xdfTWLxk',b'2'
b'1NvHcjd6sq7CqXCWviRJrVVHyBHygazyui',b'1'
b'18zFpLKVNqmyLNTQE1mURG45miagBAYZXe',b'1'
b'197yCsTLZyzWRtNU6ePtM88Vdnu2pTAwTf',b'1'
b'1LEo4e5BbkFauNZNjPHFDgcyUNsYsvtKDb',b'1'
b'18QhmVPoLrRnAPf4eoB4pCkvRzRMYhbCC4',b'10'
b'1HLGBMizXfUdbeKQPGjDbTBL1WkvUcKGHK',b'-12'
b'1KgQYutjJH68EVxxY3FoCPJjm2xRRES9hN',b'15'
b'1Q5YDmVKWvAz4rdixSdERwWQQu6h8GpABu',b'-8'
b'1FAaiuyKqXPHUvmHUahjtjnicXj759sUFK',b'2'
b'1Dhbx8kqUoPQn8FcFBWhqD2nzwjtkhwSXu',b'-10'
b'13dmz1Csw5uDpCsfTguGqLS6Y52uFQMLvd',b'-1'
b'1PhPCWeYtCa79G8RpLPHX8bLQ7fYTuNmdH',b'9'
b'1MtpTGMt46TAKg4AjAjmbA4EHPRvDcyFvT',b'1'
b'184f7HMYbjjv1oM6q4JQjdmETK6np3AQPU',b'-1'
b'1HCiNRXftAvUtqjoMWyJy2n6hwkYVQy9qG',b'11'
b'1trrYz1qgoQFvwUMRTfgzENTtZmMvjM1K',b'3'
b'1KdBgbMQSMjRtWDmzZdagccaoRKiffSMd5',b'1'
b'1Anduck6bsXBXH7fPHzePJSXdC9AEsRmt4',b'3'
b'1LVMNwaz75UYtwoYqh2YddbeSf5X4geq5H',b'48'
b'1NEz8BKoVjojTPMG27JWLVWorHdd4uaXGY',b'-10'
b'1ALjxNGbwDcF12Jq5AeKsfgqfQNZmwEgTj',b'2'
b'1q1xfY8mS3xsgUeMxcCyMMsQRvFfwj3VS',b'1'
b'17mAa2HNXp7uUuAzSrzxtMaeEF1S3z2NQJ',b'2'
b'12JiBKxhijrSLwCSuvajDdqE9b9GwiU58U',b'3'
b'1o1BcShERS9B7nqfc9aGb7C3ns7gcicBn',b'2'
b'13dkw1PtojBW74FN7ERbHqoEvgsTmtARuj',b'-10'
b'146nLZBf5GmaZBWD1ivYSxAnxdWDqqqrL6',b'16'
b'18veEwm4HDGNYk63TMKyf3s6GG2AysFQnQ',b'7'
b'12S1XZBgEtpL6neKMKSp6NiUtEL3ArwNRY',b'9'
b'1K4wMVmnz8rCcGMUCGKPAULnboJUzEngu7',b'1'
